step,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,altitude,vertical_vel,metric_model,ship_type,c,k,phi,phase_error,lock_quality,omega_drive,omega_0,drive_power,energy,metric_g00,metric_det,metric_signature_valid,christoffel_norm,invariant_error,coordinate_time,proper_time,beta_x,beta_y,beta_z,lapse_alpha,drive_authority,drive_phase_rad,drive_frequency_hz,drive_omega_rad_s,drive_coherence,drive_lock_quality,mode_count,bubble_radius,wall_thickness,einstein_tensor_norm,stress_energy_density,instantaneous_stress_energy_density,cycle_avg_stress_energy_density,cockpit_curvature_norm,bubble_wall_curvature_norm,cockpit_tidal_stress,bubble_wall_tidal_stress,phase_cancellation_score,phase_confinement_score,negative_energy_flag,nec_violation_flag,negative_energy_instant,negative_energy_cycle_avg,nec_violation_instant,nec_violation_cycle_avg,curvature_scalar,geodesic_accel_diagnostic_x,geodesic_accel_diagnostic_y,geodesic_accel_diagnostic_z,metric_derivative_step_m,craft_rest_energy_j,craft_coordinate_energy_j,craft_kinetic_energy_j,craft_energy_delta_j,conserved_energy_j,conserved_energy_error_j,drive_energy_available_j,drive_energy_spent_j,drive_power_w,drive_power_requested_w,drive_power_actual_w,requested_drive_authority,actual_drive_authority,estimated_metric_energy_j,estimated_field_energy_delta_j,estimated_positive_energy_j,estimated_negative_energy_j,estimated_stress_energy_cost_j,positive_energy_j,negative_energy_j,net_stress_energy_j,absolute_stress_energy_j,unfunded_energy_debt_j,conservation_error_j,conservation_error_ratio,stress_energy_conservation_residual,stress_energy_conservation_valid,power_clamped,metric_unfunded,metric_valid,power_source_type,resonator_substrate_type,exotic_stress_source_type,source_available_energy_j,source_max_power_w,usable_power_w,conversion_efficiency,waste_heat_w,radiation_loss_w,source_mass_kg,depletion_rate,stability_risk,physical_plausibility_rating,resonator_coherence_multiplier,resonator_phase_stability,resonator_coupling_efficiency,resonator_max_safe_authority,moscovium_metastable,moscovium_stabilization_required,exotic_negative_energy_capacity_j,exotic_stress_shaping_authority
86,1.4333362,0,0,6371987.164743255,0,0,-16.28443490918913,987.1647432548925,-16.28443490918912,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079999,-1.000000002784001,1,1.236292037795812e-15,0,1.450002900000002,1.450002898995723,0,0,8.983288415744312e-17,0.999999999304,1.376405309714787e-12,36.44254766659122,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349704508445e-15,4.276982211328245e+27,4.276982211328245e+27,4.276982211331219e+27,1.387778776453848e-15,1.387778776472731e-15,1.842996714957524e-15,2.287086357252602e-15,0.9973340126058364,0.4999999999988946,0,0,0,0,0,0,1.554312229528877e-15,-0,-0,-19.9563743451499,0.5,1.078506214484181e+20,1.078506213733542e+20,167633.5404130318,0,1.078506213733542e+20,-1078325313536,9.985499971e+17,1450002900000000,1000000000000000,5.278461051744758e+38,1000000000000000,1,1.376405309714787e-12,2.099458733530881e+32,3.849007678164027e+32,2.099458733547737e+32,-1.685623452694639e+21,2.099458733564593e+32,2.099458733547737e+32,-1.685623452694639e+21,2.099458733530881e+32,2.099458733564593e+32,0,3.849007678164027e+32,1,474864994930.7859,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
87,1.4500029,0,0,6371986.891791333,0,0,-16.45988503346532,986.8917913325131,-16.45988503346532,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079999,-1.000000002784001,1,1.236292037433498e-15,0,1.466669600000002,1.466669598984122,0,0,7.834095677788625e-17,0.999999999304,9.413775867971992e-13,36.8614275248279,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349704367772e-15,4.276982211329771e+27,4.276982211329771e+27,4.276982211334207e+27,1.387778776453636e-15,1.387778776464112e-15,1.89850786608858e-15,2.28708625318722e-15,0.9973340126058327,0.5000000000001329,0,0,0,0,0,0,1.554312229529317e-15,-0,-0,-19.95637416723863,0.5,1.078506214484181e+20,1.078506213733542e+20,167633.5404130318,0,1.078506213733542e+20,-1078325313536,9.985333304e+17,1466669600000000,1000000000000000,1.128423941740558e+39,1000000000000000,1,9.413775867971992e-13,2.099458733530608e+32,-2.730982814037469e+19,2.099458733547811e+32,-1.72037079021192e+21,2.099458733565015e+32,2.099458733547811e+32,-1.72037079021192e+21,2.099458733530608e+32,2.099458733565015e+32,0,-2.731129480997469e+19,-1,549780980157.402,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
88,1.4666696,0,0,6371986.616073501,0,0,-16.62618848402574,986.6160735012963,-16.62618848402574,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079997,-1.000000002784001,1,1.922962700513715e-16,16,1.483336300000002,1.483336298972521,0,0,7.042786308637803e-17,0.9999999993039999,7.3820772068723e-13,37.28030738306458,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092483335284e-16,-1.00310417934235e+16,-1.00310417934235e+16,-5242071542216534,3.885780580006055e-16,3.885780580084496e-16,5.961187111059999e-16,3.185643137132969e-16,0.9994656628923698,0.5000000000044477,1,0,1,1,0,0,-2.220446049252584e-16,-0,-0,-9.978187121530379,0.5,1.078506214484181e+20,1.078506213733542e+20,167633.5404130318,-16384,1.078506213733542e+20,-1078325329920,9.985166637e+17,1483336300000000,1000000000000000,1.835028585435059e+39,1000000000000000,1,7.3820772068723e-13,2.099458733530462e+32,-1.459166279268041e+19,2.099458733547849e+32,-1.738710628373623e+21,2.099458733565236e+32,2.099458733547849e+32,-1.738710628373623e+21,2.099458733530462e+32,2.099458733565236e+32,0,-1.459314612898041e+19,-1,478541366261.5112,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
89,1.4833363,0,0,6371986.33758394,0,0,-16.79249193272137,986.3375839404762,-16.79249193272137,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079997,-1.000000002784001,1,1.922962693594905e-16,0,1.500003000000003,1.500002998960919,0,0,6.4204877955548e-17,0.9999999993039999,6.438992922617761e-13,37.69918724130127,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092479465046e-16,-9217929361958762,-9217929361958762,-4608942429383725,3.885780580006326e-16,5.551115110762244e-16,3.185629547760618e-16,5.356289093773845e-16,0.9994656628923765,0.5882352939635107,1,0,1,1,0,0,-2.220446049250313e-16,-0,-0,-9.978187013825981,0.5,1.078506214484181e+20,1.078506213733542e+20,167633.5404130318,16384,1.078506213733542e+20,-1078325313536,9.98499997e+17,1500003000000000,1000000000000000,2.411926696329685e+39,1000000000000000,1,6.438992922617761e-13,-3.49909788937863e+31,-2.449368522468325e+32,1.670202535279469e+21,-3.49909788954565e+31,3.49909788971267e+31,1.670202535279469e+21,-3.49909788954565e+31,-3.49909788937863e+31,3.49909788971267e+31,0,-2.449368522468325e+32,-1,16986359.84197858,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
90,1.500003,0,0,6371986.056392775,0,0,-16.92137684633935,986.0563927749172,-16.92137684633935,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079997,-1.000000002784001,1,1.922962687274698e-16,0,1.516669700000003,1.516669698949318,0,0,5.877321704460956e-17,0.9999999993039999,6.160668092369726e-13,38.11806709953795,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092476390204e-16,-8486427308178252,-8486427308178252,-4434941881448340,3.885780580005537e-16,3.885780580041601e-16,3.18562954638015e-16,6.51630833686999e-16,0.999465662892376,0.4999999999979531,1,0,1,1,0,0,-2.220446049248379e-16,-0,-0,-9.978186915439979,0.5,1.078506214484181e+20,1.078506213733542e+20,191581.1890434649,0,1.078506213733542e+20,-1078325313536,9.984833303e+17,1516669700000000,1000000000000000,2.634780111992737e+39,1000000000000000,1,6.160668092369726e-13,-3.499097889380013e+31,-1.383055445565479e+19,1.686885695208416e+21,-3.499097889548701e+31,3.49909788971739e+31,1.686885695208416e+21,-3.499097889548701e+31,-3.499097889380013e+31,3.49909788971739e+31,0,-1.383207112535478e+19,-0.9999999999999977,118703305982.353,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
91,1.5166697,0,0,6371985.774369264,0,0,-16.92137684398671,985.7743692640215,-16.92137684398671,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079997,-1.000000002784001,1,4.961742973503794e-21,0,1.533336400000003,1.533336398937717,0,0,5.35833873860491e-17,0.9999999993039999,6.439244212581719e-13,38.53694695777463,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092473753314e-16,-7732332015537347,-7732332015537347,-4632745154784891,5.551115110758148e-16,3.885780580073689e-16,5.356278147845664e-16,6.516306695634572e-16,0.9999999999999996,0.4117647060361735,1,0,1,1,0,0,-2.220446049246608e-16,-0,-0,9.840572677255208e-08,0.5,1.078506214484181e+20,1.078506213733542e+20,191581.1890434649,0,1.078506213733542e+20,-1078325313536,9.984666636e+17,1533336400000000,1000000000000000,2.411738450278978e+39,1000000000000000,1,6.439244212581719e-13,-3.499097889381085e+31,-1.072757431239652e+19,1.69986835367959e+21,-3.499097889551072e+31,3.499097889721059e+31,1.69986835367959e+21,-3.499097889551072e+31,-3.499097889381085e+31,3.499097889721059e+31,0,-1.072910764879652e+19,-1,118734627965.021,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
92,1.5333364,0,0,6371985.492345753,0,0,-16.92137684001271,985.4923457531258,-16.92137684001271,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079997,-1.000000002784001,1,4.461301846413221e-21,0,1.550003100000003,1.550003098926115,0,0,4.817896333216097e-17,0.9999999993039999,7.38272852822849e-13,38.95582681601131,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092471291384e-16,-6952442500457378,-6952442500457378,-5311561730951875,3.885780580005748e-16,3.885780580190866e-16,2.630518044317091e-16,3.185636073826018e-16,0.9994656628923698,0.5000000000038674,1,1,1,1,1,1,2.220446049255748e-16,-0,-0,2.061191545281686e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,191581.1890434649,0,1.078506213733542e+20,-1078325313536,9.984499969e+17,1550003100000000,1000000000000000,1.834704818800274e+39,1000000000000000,1,7.38272852822849e-13,-3.499097889381094e+31,-9.007199254740992e+16,1.699968362540219e+21,-3.499097889551091e+31,3.499097889721088e+31,1.699968362540219e+21,-3.499097889551091e+31,-3.499097889381094e+31,3.499097889721088e+31,0,-9.162199564740992e+16,-1,6320046.366426152,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
93,1.5500031,0,0,6371985.210322242,0,0,-16.92137683419298,985.2103222422302,-16.92137683419298,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079997,-1.000000002784001,1,3.891911676019019e-21,0,1.566669800000003,1.566669798914514,-0,0,4.202993255233693e-17,0.9999999993039999,9.415102234979313e-13,39.374706674248,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092468803042e-16,-6065161301657813,-6065161301657813,-6773755326876862,3.885780580009284e-16,3.608479875648188e-16,3.185629543076851e-16,6.042846637297937e-16,0.99946566289237,0.4814815895748103,1,1,1,1,1,1,2.220446049257561e-16,-0,-0,3.363877277539272e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,191581.1890434649,0,1.078506213733542e+20,-1078325313536,9.984333302e+17,1566669800000000,1000000000000000,1.128106027218977e+39,1000000000000000,1,9.415102234979313e-13,-1.407444847331128e+21,3.49909788924035e+31,3.499097889349493e+31,-3.499097889490238e+31,6.998195778839731e+31,3.499097889349493e+31,-3.499097889490238e+31,-1.407444847331128e+21,6.998195778839731e+31,0,3.49909788924035e+31,1,59349401792.67773,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
94,1.5666698,0,0,6371984.927871882,0,0,-17.01367538757794,984.9278718819842,-17.01367538757794,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079997,-1.000000002784001,1,1.92296265876926e-16,0,1.583336500000003,1.583336498902913,-0,0,3.431460173755923e-17,0.9999999993039999,1.376730723146022e-12,39.79358653248468,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092466157538e-16,-4977402885407198,-4977402885407198,-9955992668777448,3.885780580016764e-16,3.885780579838444e-16,5.961187103394887e-16,6.516301927104008e-16,0.9994656628923835,0.5000000000034255,1,1,1,1,1,1,2.220446049259556e-16,-0,-0,5.143485765029171e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,191581.1890434649,0,1.078506213733542e+20,-1078325313536,9.984166635e+17,1583336500000000,1000000000000000,5.275966040785681e+38,1000000000000000,1,1.376730723146022e-12,-1.407856400532627e+21,-4.115532014994063e+17,3.49909788934952e+31,-3.499097889490306e+31,6.998195778839827e+31,3.49909788934952e+31,-3.499097889490306e+31,-1.407856400532627e+21,6.998195778839827e+31,0,-4.131365379994063e+17,-1,59353596593.07079,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
95,1.5833365,0,0,6371984.64292419,0,0,-17.1799788240458,984.6429241904989,-17.1799788240458,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079997,-1.000000002784001,1,1.922962652407004e-16,0,1.600003200000003,1.600003198891311,-0,0,2.348856877340808e-17,0.9999999993039999,2.467457464698428e-12,40.21246639072136,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092463343261e-16,-3434209143875963,-3434209143875963,-1.798593791329366e+16,3.885780580019074e-16,3.885780579802243e-16,5.961187102060408e-16,6.51630016545154e-16,0.9994656628923946,0.4999999999962833,1,1,1,1,1,1,2.220446049261655e-16,-0,-0,-9.978186112748352,0.5,1.078506214484181e+20,1.078506213733542e+20,191581.1890434649,0,1.078506213733542e+20,-1078325313536,9.983999968e+17,1600003200000000,1000000000000000,1.642482119347095e+38,1000000000000000,1,2.467457464698428e-12,-1.416479891347897e+21,-8.623490815269798e+18,3.499097889350191e+31,-3.499097889491839e+31,6.99819577884203e+31,3.499097889350191e+31,-3.499097889491839e+31,-1.416479891347897e+21,6.99819577884203e+31,0,-8.625090818469798e+18,-1,167889166175.2519,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
96,1.6000032,0,0,6371984.355204769,0,0,-17.34628225553526,984.3552047694102,-17.34628225553526,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079995,-1.000000002784,1,1.922962654796552e-16,0,1.616669900000003,1.61666989887971,-0,0,7.052652587404593e-18,0.9999999993039997,6.478429390067351e-12,40.63134624895804,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.00534970393522e-15,-4.276982211341879e+27,-4.276982211341879e+27,-4.276982211388426e+27,1.387778776453804e-15,1.221245323119034e-15,1.842996714544083e-15,1.958998764916787e-15,0.9973340126058228,0.4680851063502945,1,1,1,1,1,1,-1.554312229528777e-15,-0,-0,-9.978185485121129,0.5,1.078506214484181e+20,1.078506213733542e+20,191581.1890434649,-16384,1.078506213733542e+20,-1078325329920,9.983833301e+17,1616669900000000,1000000000000000,2.382651588102091e+37,1000000000000000,1,6.478429390067351e-12,-3.49909788938372e+31,-3.499097889242072e+31,1.732575929650793e+21,-3.499097889556977e+31,3.499097889730235e+31,1.732575929650793e+21,-3.499097889556977e+31,-3.49909788938372e+31,3.499097889730235e+31,0,-3.499097889242072e+31,-1,712260137996.0421,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
97,1.6166699,0,0,6371984.064720825,0,0,-17.50510239572646,984.0647208252922,-17.50510239572646,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079995,-1.000000002784,1,1.236292045757644e-15,0,1.633336600000003,1.633336598868109,0,-0,6.272133958397335e-17,0.9999999993039997,5.752514538391763e-11,41.05022610719473,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349704207715e-15,-4.276982211350145e+27,-4.276982211350145e+27,-4.276982211766404e+27,1.38777877645814e-15,1.387778776286097e-15,1.84299671478685e-15,2.287086134575394e-15,0.997334012605817,0.4999999999690072,1,1,1,1,1,1,-1.55431222953938e-15,-0,-0,-9.978182424195838,0.5,1.078506214484181e+20,1.078506213733542e+20,191581.1890434649,0,1.078506213733542e+20,-1078325329920,9.983666634e+17,1633336600000000,1000000000000000,3.021931043747882e+35,1000000000000000,1,5.752514538391763e-11,-1.749548944634849e+32,-1.399639155696477e+32,3.49909788911698e+31,-2.099458733546547e+32,2.449368522458245e+32,3.49909788911698e+31,-2.099458733546547e+32,-1.749548944634849e+32,2.449368522458245e+32,0,-1.399639155696477e+32,-1,9566998.158223152,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
98,1.6333366,0,0,6371983.770196798,0,0,-17.83770943673905,983.7701967982575,-17.83770943673905,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079995,-1.000000002784,1,1.236292063251373e-15,16,1.650003300000003,1.650003298856507,0,-0,5.47260267356364e-16,0.9999999993039997,5.746048813101201e-11,41.46910596543141,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349724563336e-15,-4.276982211423348e+27,-4.276982211423348e+27,-4.27698221177276e+27,1.221245323408791e-15,1.387778775979997e-15,1.958998784321673e-15,2.287102002285071e-15,0.9968025200152516,0.5319148936211218,1,1,1,1,1,1,-1.554312229557149e-15,-0,-0,-19.95637832057747,0.5,1.078506214484181e+20,1.078506213733542e+20,191581.1890434649,0,1.078506213733542e+20,-1078325329920,9.983499967e+17,1650003300000000,1000000000000000,3.028735708901524e+35,1000000000000000,1,5.746048813101201e-11,-1.749548944634988e+32,-1.394314444633906e+19,3.499097889115798e+31,-2.099458733546568e+32,2.449368522458148e+32,3.499097889115798e+31,-2.099458733546568e+32,-1.749548944634988e+32,2.449368522458148e+32,0,-1.394479444963906e+19,-1,89721892.32086706,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
99,1.6500033,0,0,6371983.470129311,0,0,-18.17031636238127,983.4701293110847,-18.17031636238127,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.999999998607999,-1.000000002784003,1,1.236292041074233e-15,0,1.666670000000003,1.666669998844906,0,-0,1.614619070888657e-16,0.9999999993039995,6.476172197684992e-12,41.88798582366809,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349705711625e-15,4.276982211316136e+27,4.276982211316136e+27,4.276982211291442e+27,1.221245323378962e-15,1.387778776302764e-15,1.958998763590217e-15,1.842998113777453e-15,0.9968025200153225,0.5319148936050003,0,0,0,0,0,0,1.554312229525218e-15,-0,-0,-19.95637526107417,0.5,1.078506214484181e+20,1.078506213733542e+20,215528.837673898,0,1.078506213733542e+20,-1078325329920,9.9833333e+17,1666670000000000,1000000000000000,2.384312766985862e+37,1000000000000000,1,6.476172197684992e-12,-1.749548944635036e+32,-4.755801206503244e+18,3.499097889115398e+31,-2.099458733546575e+32,2.449368522458115e+32,3.499097889115398e+31,-2.099458733546575e+32,-1.749548944635036e+32,2.449368522458115e+32,0,-4.757467876503244e+18,-1,474819843897.0045,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
100,1.66667,0,0,6371983.164518364,0,0,-18.50292327269107,983.1645183637738,-18.50292327269107,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.999999998607999,-1.000000002784003,1,1.236292038652534e-15,0,1.683336700000003,1.683336698833305,0,-0,1.101425652944228e-16,0.9999999993039995,2.466858760831079e-12,42.30686568190477,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349704753758e-15,4.276982211323746e+27,4.276982211323746e+27,4.276982211321753e+27,1.387778776453395e-15,1.387778776488594e-15,1.842996715157423e-15,2.287086573874692e-15,0.9973340126058501,0.500000000000666,0,0,0,0,0,0,1.55431222952778e-15,-0,-0,-19.95637463350466,0.5,1.078506214484181e+20,1.078506213733542e+20,215528.837673898,0,1.078506213733542e+20,-1078325329920,9.983166633e+17,1683336700000000,1000000000000000,1.643279473247331e+38,1000000000000000,1,2.466858760831079e-12,2.099458733529021e+32,3.849007678164057e+32,2.099458733548237e+32,-1.921573605914471e+21,2.099458733567453e+32,2.099458733548237e+32,-1.921573605914471e+21,2.099458733529021e+32,2.099458733567453e+32,0,3.849007678164057e+32,1,52846681.01682541,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
101,1.6833367,0,0,6371982.854126188,0,0,-18.71163402348385,982.8541261879727,-18.71163402348385,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.999999998607999,-1.000000002784003,1,1.236292037796397e-15,16,1.700003400000003,1.700003398821703,0,0,8.98434411789608e-17,0.9999999993039995,1.376563152516001e-12,42.72574554014145,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349704475223e-15,4.276982211326784e+27,4.276982211326784e+27,4.276982211330102e+27,1.387778776453039e-15,1.38777877647255e-15,1.898507866181638e-15,2.287086355969361e-15,0.9973340126058382,0.499999999998858,0,0,0,0,0,0,1.554312229528722e-15,-0,-0,-19.95637434520946,0.5,1.078506214484181e+20,1.078506213733542e+20,215528.837673898,0,1.078506213733542e+20,-1078325329920,9.982999966e+17,1700003400000000,1000000000000000,5.277250617904979e+38,1000000000000000,1,1.376563152516001e-12,2.099458733528753e+32,-2.676939618509023e+19,2.099458733548308e+32,-1.955450144278593e+21,2.099458733567862e+32,2.099458733548308e+32,-1.955450144278593e+21,2.099458733528753e+32,2.099458733567862e+32,0,-2.677109618849023e+19,-1,562434397171.9756,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
102,1.7000034,0,0,6371982.540879133,0,0,-18.87793747641485,982.5408791331574,-18.87793747641485,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079988,-1.000000002784002,1,1.92296270888241e-16,32,1.716670100000004,1.716670098810102,0,0,7.834675947211358e-17,0.9999999993039994,9.414477691494944e-13,43.14462539837814,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092487231096e-16,-1.233717570337346e+16,-1.233717570337346e+16,-7391124010574082,3.88578058000604e-16,3.885780580198954e-16,5.961187113206059e-16,3.185646356183341e-16,0.99946566289237,0.4999999999991279,1,0,1,1,0,0,-2.220446049256331e-16,-0,-0,-9.978187251804963,0.5,1.078506214484181e+20,1.078506213733542e+20,215528.837673898,-16384,1.078506213733542e+20,-1078325346304,9.982833299e+17,1716670100000000,1000000000000000,1.128255706183981e+39,1000000000000000,1,9.414477691494944e-13,2.099458733528583e+32,-1.696956339593203e+19,2.099458733548353e+32,-1.976958397790392e+21,2.099458733568122e+32,2.099458733548353e+32,-1.976958397790392e+21,2.099458733528583e+32,2.099458733568122e+32,0,-1.697128006603203e+19,-1,118710542042.7137,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
103,1.7166701,0,0,6371982.224860348,0,0,-19.04424092697539,982.2248603478074,-19.04424092697539,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079988,-1.000000002784002,1,1.922962700514472e-16,0,1.733336800000004,1.7333367987985,0,0,7.043243670831624e-17,0.9999999993039994,7.382581810038163e-13,43.56350525661482,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092482089967e-16,-1.116685017563175e+16,-1.116685017563175e+16,-5835638497735649,3.885780580007392e-16,5.551115111342035e-16,3.185629549256291e-16,5.356291319816365e-16,0.999465662892378,0.5882352939412773,1,0,1,1,0,0,-2.220446049252918e-16,-0,-0,-9.978187121542126,0.5,1.078506214484181e+20,1.078506213733542e+20,215528.837673898,16384,1.078506213733542e+20,-1078325329920,9.982666632e+17,1733336800000000,1000000000000000,1.834777743761366e+39,1000000000000000,1,7.382581810038163e-13,-3.49909788939738e+31,-2.449368522468321e+32,1.896629627793746e+21,-3.499097889587043e+31,3.499097889776705e+31,1.896629627793746e+21,-3.499097889587043e+31,-3.49909788939738e+31,3.499097889776705e+31,0,-2.449368522468321e+32,-1,118698804543.8041,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
104,1.7333368,0,0,6371981.906369452,0,0,-19.13321309453191,981.9063694523647,-19.13321309453191,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079988,-1.000000002784002,1,1.922962693595071e-16,0,1.750003500000004,1.750003498786899,0,0,6.420797885294176e-17,0.9999999993039994,6.439342841912961e-13,43.9823851148515,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092478442544e-16,-1.020992286062964e+16,-1.020992286062964e+16,-5104939182042623,5.551115110762329e-16,3.885780580006309e-16,5.356278150043606e-16,6.51631022087611e-16,0.9999999999999996,0.4117647060364824,1,0,1,1,0,0,-2.220446049250313e-16,-0,-0,-9.978187013828533,0.5,1.078506214484181e+20,1.078506213733542e+20,239476.4863043311,0,1.078506213733542e+20,-1078325329920,9.982499965e+17,1750003500000000,1000000000000000,2.411664571209439e+39,1000000000000000,1,6.439342841912961e-13,-3.499097889398755e+31,-1.374948966236212e+19,1.913219312844749e+21,-3.499097889590077e+31,3.499097889781399e+31,1.913219312844749e+21,-3.499097889590077e+31,-3.499097889398755e+31,3.499097889781399e+31,0,-1.375123966586211e+19,-0.9999999999999977,118712282760.8134,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
