step,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,altitude,vertical_vel,metric_model,ship_type,c,k,phi,phase_error,lock_quality,omega_drive,omega_0,drive_power,energy,metric_g00,metric_det,metric_signature_valid,christoffel_norm,invariant_error,coordinate_time,proper_time,beta_x,beta_y,beta_z,lapse_alpha,drive_authority,drive_phase_rad,drive_frequency_hz,drive_omega_rad_s,drive_coherence,drive_lock_quality,mode_count,bubble_radius,wall_thickness,einstein_tensor_norm,stress_energy_density,instantaneous_stress_energy_density,cycle_avg_stress_energy_density,cockpit_curvature_norm,bubble_wall_curvature_norm,cockpit_tidal_stress,bubble_wall_tidal_stress,phase_cancellation_score,phase_confinement_score,negative_energy_flag,nec_violation_flag,negative_energy_instant,negative_energy_cycle_avg,nec_violation_instant,nec_violation_cycle_avg,curvature_scalar,geodesic_accel_diagnostic_x,geodesic_accel_diagnostic_y,geodesic_accel_diagnostic_z,metric_derivative_step_m,craft_rest_energy_j,craft_coordinate_energy_j,craft_kinetic_energy_j,craft_energy_delta_j,conserved_energy_j,conserved_energy_error_j,drive_energy_available_j,drive_energy_spent_j,drive_power_w,drive_power_requested_w,drive_power_actual_w,requested_drive_authority,actual_drive_authority,estimated_metric_energy_j,estimated_field_energy_delta_j,estimated_positive_energy_j,estimated_negative_energy_j,estimated_stress_energy_cost_j,positive_energy_j,negative_energy_j,net_stress_energy_j,absolute_stress_energy_j,unfunded_energy_debt_j,conservation_error_j,conservation_error_ratio,stress_energy_conservation_residual,stress_energy_conservation_valid,power_clamped,metric_unfunded,metric_valid
88,1.4666696,0,0,6371986.616073477,0,0,-16.62618869431924,986.616073477082,-16.62618869431924,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079997,-1.000000002784001,1,1.922962703568382e-16,16,1.483336300000002,1.483336298965028,0,0,8.667918576801371e-17,0.9999999993039999,4.532381136871496e-13,37.28030738306458,4,25.13274122871834,1,1,1,30,8,1.570092490391921e-16,-1.149913289008117e+16,-1.149913289008117e+16,-6009260565192622,3.885780580006124e-16,2.220446049694027e-16,5.961187112331868e-16,3.235430483809849e-16,0.9994656628923698,0.3636363640452634,1,0,1,1,0,0,-2.220446049252982e-16,-0,-0,-9.978187169082076,0.5,1.078506214484181e+20,1.078506213733542e+20,167633.5404130318,-16384,1.078506213733542e+20,537763315712,9.985166637e+17,1483336300000000,1000000000000000,4.867961706095504e+39,1000000000000000,1,4.532381136871496e-13,6.144079980078323e+32,-3.242591731706757e+19,7.372895976134519e+32,-1.228815996056197e+32,8.601711972190716e+32,7.372895976134519e+32,-1.228815996056197e+32,6.144079980078323e+32,8.601711972190716e+32,0,-3.242740065336757e+19,-1,59366179075.82525,1,1,1,1
89,1.4833363,0,0,6371986.337583916,0,0,-16.79249214320681,986.3375839162618,-16.79249214320681,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079997,-1.000000002784001,1,1.922962695053209e-16,0,1.500003000000003,1.500002998953427,0,0,7.902190706253377e-17,0.9999999993039999,3.953438214314971e-13,37.69918724130127,4,25.13274122871834,1,1,1,30,8,1.570092485294987e-16,-1.056451906394489e+16,-1.056451906394489e+16,-5282244700716462,3.885780580006326e-16,2.220446049250305e-16,3.185629548810824e-16,2.680318382533469e-16,0.9994656628923765,0.3636363640044944,1,0,1,1,0,0,-2.220446049250313e-16,-0,-0,-9.978187036527254,0.5,1.078506214484181e+20,1.078506213733542e+20,167633.5404130318,16384,1.078506213733542e+20,537763332096,9.98499997e+17,1500003000000000,1000000000000000,6.39808621902513e+39,1000000000000000,1,3.953438214314971e-13,-1.228815996052221e+32,-7.372895976130543e+32,2.818176981478793e+21,-1.228815996080402e+32,1.228815996108584e+32,2.818176981478793e+21,-1.228815996080402e+32,-1.228815996052221e+32,1.228815996108584e+32,0,-7.372895976130543e+32,-1,474856486168.3896,1,1,1,1
90,1.500003,0,0,6371986.056392751,0,0,-16.92137705664101,986.0563927507028,-16.92137705664101,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079997,-1.000000002784001,1,1.922962687274439e-16,0,1.516669700000003,1.516669698941826,0,0,7.233707099433508e-17,0.9999999993039999,3.782568421898354e-13,38.11806709953795,4,25.13274122871834,1,1,1,30,8,1.570092481246534e-16,-9723757352313956,-9723757352313956,-5081614706574794,3.885780580005367e-16,2.220446049207115e-16,3.185629547254364e-16,2.680317913093224e-16,0.999465662892376,0.3636363640000504,1,0,1,1,0,0,-2.220446049248041e-16,-0,-0,-9.978186915435952,0.5,1.078506214484181e+20,1.078506213733542e+20,191581.1890434649,0,1.078506213733542e+20,537763332096,9.984833303e+17,1516669700000000,1000000000000000,6.9891830465734e+39,1000000000000000,1,3.782568421898354e-13,1.228815995990924e+32,2.457631992043145e+32,1.228815996037414e+32,-4.648935243591964e+21,1.228815996083903e+32,1.228815996037414e+32,-4.648935243591964e+21,1.228815995990924e+32,1.228815996083903e+32,0,2.457631992043145e+32,1,132707712295.0546,1,1,1,1
91,1.5166697,0,0,6371985.77436924,0,0,-16.92137705374543,985.7743692398071,-16.92137705374543,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079997,-1.000000002784001,1,5.829255324036253e-21,0,1.533336400000003,1.533336398930224,0,0,6.594891293104069e-17,0.9999999993039999,3.953574220706976e-13,38.53694695777463,4,25.13274122871834,1,1,1,30,8,1.570092477781922e-16,-8859033671594552,-8859033671594552,-5307754287156453,5.551115110757885e-16,3.885780580683762e-16,5.356278148604568e-16,5.961189001892424e-16,0.9999999999999996,0.4117647060334944,1,0,1,1,0,0,-2.220446049245961e-16,-0,-0,1.211150183604018e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,191581.1890434649,0,1.078506213733542e+20,537763332096,9.984666636e+17,1533336400000000,1000000000000000,6.397646027134794e+39,1000000000000000,1,3.953574220706976e-13,-3.100045923611407e+21,-1.228815996021925e+32,1.228815996037533e+32,-1.228815996068533e+32,2.457631992106067e+32,1.228815996037533e+32,-1.228815996068533e+32,-3.100045923611407e+21,2.457631992106067e+32,0,-1.228815996021925e+32,-1,167886463092.8303,1,1,1,1
92,1.5333364,0,0,6371985.492345729,0,0,-16.92137704885451,985.4923457289115,-16.9213770488545,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079997,-1.000000002784001,1,5.241160938029762e-21,0,1.550003100000003,1.550003098918623,0,0,5.929553534568289e-17,0.9999999993039999,4.532720772792071e-13,38.95582681601131,4,25.13274122871834,1,1,1,30,8,1.570092474548551e-16,-7965386457425818,-7965386457425818,-6085342590392189,3.885780580005915e-16,3.885780581044428e-16,2.630518045019692e-16,2.630519576286516e-16,0.9994656628923698,0.5000000000217046,1,1,1,1,1,1,2.220446049256698e-16,-0,-0,2.536781371850955e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,191581.1890434649,0,1.078506213733542e+20,537763332096,9.984499969e+17,1550003100000000,1000000000000000,4.867232222504426e+39,1000000000000000,1,4.532720772792071e-13,-3.100001893049776e+21,4.403056163107635e+16,1.228815996037533e+32,-1.228815996068534e+32,2.457631992106067e+32,1.228815996037533e+32,-1.228815996068534e+32,-3.100001893049776e+21,2.457631992106067e+32,0,4.248055853107635e+16,0.9319884205408616,7672177.911389174,1,1,1,1
93,1.5500031,0,0,6371985.210322218,0,0,-16.92137704169238,985.2103222180158,-16.92137704169238,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079997,-1.000000002784001,1,4.571976253001033e-21,0,1.566669800000003,1.566669798907022,-0,0,5.172474126740016e-17,0.9999999993039999,5.780191110882007e-13,39.374706674248,4,25.13274122871834,1,1,1,30,8,1.570092471281039e-16,-6948381533172439,-6948381533172439,-7760108745742724,3.885780580009916e-16,5.551115110923871e-16,3.185629543611244e-16,5.911390770978057e-16,0.99946566289237,0.5882352939627972,1,1,1,1,1,1,2.220446049258827e-16,-0,-0,4.13980537060432e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,191581.1890434649,0,1.078506213733542e+20,537763332096,9.984333302e+17,1566669800000000,1000000000000000,2.993061250903062e+39,1000000000000000,1,5.780191110882007e-13,-1.228815996052726e+32,-1.228815996021726e+32,2.868491300386969e+21,-1.228815996081411e+32,1.228815996110096e+32,2.868491300386969e+21,-1.228815996081411e+32,-1.228815996052726e+32,1.228815996110096e+32,0,-1.228815996021726e+32,-1,13794121.33391102,1,1,1,1
94,1.5666698,0,0,6371984.927871858,0,0,-17.01367559320169,984.9278718577698,-17.01367559320169,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079997,-1.000000002784001,1,1.922962652238058e-16,0,1.583336500000003,1.58333649889542,-0,0,4.222376304103273e-17,0.9999999993039999,8.450929922971562e-13,39.79358653248468,4,25.13274122871834,1,1,1,30,8,1.570092467806306e-16,-5701065619546990,-5701065619546990,-1.140364381781977e+16,3.885780580017416e-16,5.551115109075201e-16,5.961187103750443e-16,5.356278893707194e-16,0.9994656628923839,0.5882352939857165,1,1,1,1,1,1,2.220446049261169e-16,-0,-0,6.329008228780704e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,191581.1890434649,0,1.078506213733542e+20,537763332096,9.984166635e+17,1583336500000000,1000000000000000,1.400202984791991e+39,1000000000000000,1,8.450929922971562e-13,1.228815995990641e+32,2.457631992043367e+32,1.228815996027803e+32,-3.716215111046458e+21,1.228815996064965e+32,1.228815996027803e+32,-3.716215111046458e+21,1.228815995990641e+32,1.228815996064965e+32,0,2.457631992043367e+32,1,167874627650.227,1,1,1,1
95,1.5833365,0,0,6371984.642924166,0,0,-17.17997902704784,984.6429241662845,-17.17997902704784,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079997,-1.000000002784001,1,1.92296264440387e-16,0,1.600003200000003,1.600003198883819,-0,0,2.889225783370651e-17,0.9999999993039999,1.514091506199774e-12,40.21246639072136,4,25.13274122871834,1,1,1,30,8,1.570092464110153e-16,-3931331608770897,-3931331608770897,-2.058925332283523e+16,3.885780580019866e-16,5.551115108711485e-16,5.961187102225859e-16,5.356278493681418e-16,0.9994656628923955,0.5882352939394594,1,1,1,1,1,1,2.22044604926363e-16,-0,-0,-9.978185928079892,0.5,1.078506214484181e+20,1.078506213733542e+20,191581.1890434649,0,1.078506213733542e+20,537763332096,9.983999968e+17,1600003200000000,1000000000000000,4.362101368755403e+38,1000000000000000,1,1.514091506199774e-12,1.228815995990462e+32,-1.794234091544406e+19,1.228815996027839e+32,-3.737729253297401e+21,1.228815996065216e+32,1.228815996027839e+32,-3.737729253297401e+21,1.228815995990462e+32,1.228815996065216e+32,0,-1.794394091864406e+19,-1,118719774954.2898,1,1,1,1
96,1.6000032,0,0,6371984.355204745,0,0,-17.34628245480219,984.3552047451958,-17.34628245480219,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079995,-1.000000002784,1,1.92296264738947e-16,0,1.616669900000003,1.616669898872218,-0,0,8.661416425825137e-18,0.9999999993039997,3.969023558107555e-12,40.63134624895804,4,25.13274122871834,1,1,1,30,8,1.005349703936216e-15,-4.276982211342028e+27,-4.276982211342028e+27,-4.276982211395214e+27,1.387778776453713e-15,1.554312229506504e-15,1.84299671454443e-15,1.782505819247553e-15,0.9973340126058228,0.5283018867729481,1,1,1,1,1,1,-1.554312229528594e-15,-0,-0,-9.978185158849946,0.5,1.078506214484181e+20,1.078506213733542e+20,191581.1890434649,-16384,1.078506213733542e+20,537763315712,9.983833301e+17,1616669900000000,1000000000000000,6.347937565840741e+37,1000000000000000,1,3.969023558107555e-12,1.228815995990118e+32,-3.431742916056318e+19,1.228815996027905e+32,-3.778690680914946e+21,1.228815996065692e+32,1.228815996027905e+32,-3.778690680914946e+21,1.228815995990118e+32,1.228815996065692e+32,0,-3.431904583046318e+19,-1,118708737764.7097,1,1,1,1
97,1.6166699,0,0,6371984.064720799,0,0,-17.5051025950002,984.0647207992151,-17.5051025950002,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079995,-1.000000002784,1,1.236292047899003e-15,0,1.633336600000003,1.633336598860616,0,-0,7.763482301048996e-17,0.9999999993039997,3.552028840265152e-11,41.05022610719473,4,25.13274122871834,1,1,1,30,8,1.005349704296991e-15,-4.276982211351553e+27,-4.276982211351553e+27,-4.27698221183081e+27,1.387778776458996e-15,1.554312229739515e-15,1.842996714823529e-15,1.782505862302915e-15,0.9973340126058168,0.5283018868093575,1,1,1,1,1,1,-1.554312229541111e-15,-0,-0,-9.978181356290303,0.5,1.078506214484181e+20,1.078506213733542e+20,191581.1890434649,0,1.078506213733542e+20,537763315712,9.983666634e+17,1633336600000000,1000000000000000,7.925871616784684e+35,1000000000000000,1,3.552028840265152e-11,-6.144079980141177e+32,-7.372895976131295e+32,1.228815995997969e+32,-7.372895976139147e+32,8.601711972137116e+32,1.228815995997969e+32,-7.372895976139147e+32,-6.144079980141177e+32,8.601711972137116e+32,0,-7.372895976131295e+32,-1,474874516948.109,1,1,1,1
98,1.6333366,0,0,6371983.770196772,0,0,-17.8377096722022,983.7701967721805,-17.8377096722022,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079995,-1.000000002784,1,1.236292070044989e-15,16,1.650003300000003,1.650003298849015,0,-0,6.835788247321326e-16,0.9999999993039997,3.580482097474302e-11,41.46910596543141,4,25.13274122871834,1,1,1,30,8,1.005349731761021e-15,-4.276982211436669e+27,-4.276982211436669e+27,-4.276982211842489e+27,1.221245323411165e-15,1.387778771608647e-15,1.958998787217453e-15,1.898512508474849e-15,0.9968025200152514,0.5319148938298418,1,1,1,1,1,1,-1.554312229562398e-15,-0,-0,-19.95637943892159,0.5,1.078506214484181e+20,1.078506213733542e+20,191581.1890434649,0,1.078506213733542e+20,537763315712,9.983499967e+17,1650003300000000,1000000000000000,7.800402033297636e+35,1000000000000000,1,3.580482097474302e-11,-7.372895976163469e+32,-1.228815996022293e+32,0,-7.372895976163469e+32,7.372895976163469e+32,0,-7.372895976163469e+32,-7.372895976163469e+32,7.372895976163469e+32,0,-1.228815996022293e+32,-1,534629123.9942811,1,1,1,1
99,1.6500033,0,0,6371983.470129285,0,0,-18.17031660467812,983.4701292850077,-18.17031660467812,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.999999998607999,-1.000000002784003,1,1.236292042074425e-15,0,1.666670000000003,1.666669998837414,0,-0,1.983464135974941e-16,0.9999999993039995,3.968717348799916e-12,41.88798582366809,4,25.13274122871834,1,1,1,30,8,1.005349706251685e-15,4.276982211312638e+27,4.276982211312638e+27,4.276982211284446e+27,1.221245323378813e-15,1.221245322550348e-15,1.958998763768923e-15,1.958999211902277e-15,0.9968025200153243,0.5000000000506978,0,0,0,0,0,0,1.554312229524422e-15,-0,-0,-19.95637558778164,0.5,1.078506214484181e+20,1.078506213733542e+20,215528.837673898,0,1.078506213733542e+20,537763315712,9.9833333e+17,1666670000000000,1000000000000000,6.348917163218782e+37,1000000000000000,1,3.968717348799916e-12,-7.372895976163024e+32,4.453159311543946e+19,0,-7.372895976163024e+32,7.372895976163024e+32,0,-7.372895976163024e+32,-7.372895976163024e+32,7.372895976163024e+32,0,4.452992644543947e+19,0.9999251494272808,69886277.92176805,1,1,1,1
100,1.66667,0,0,6371983.164518338,0,0,-18.50292351834285,983.1645183376968,-18.50292351834284,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.999999998607999,-1.000000002784003,1,1.236292039094946e-15,0,1.683336700000003,1.683336698825812,0,-0,1.354831641293516e-16,0.9999999993039995,1.513742240880539e-12,42.30686568190477,4,25.13274122871834,1,1,1,30,8,1.005349705004857e-15,4.276982211321308e+27,4.276982211321308e+27,4.276982211319031e+27,1.387778776453218e-15,1.221245323335158e-15,1.842996715194001e-15,1.903487820706471e-15,0.9973340126058508,0.4680851064022316,0,0,0,0,0,0,1.554312229527422e-15,-0,-0,-19.95637481815754,0.5,1.078506214484181e+20,1.078506213733542e+20,215528.837673898,0,1.078506213733542e+20,537763315712,9.983166633e+17,1683336700000000,1000000000000000,4.364114533808012e+38,1000000000000000,1,1.513742240880539e-12,6.144079980075165e+32,1.351697595623819e+33,7.372895976134965e+32,-1.228815996059801e+32,8.601711972194765e+32,7.372895976134965e+32,-1.228815996059801e+32,6.144079980075165e+32,8.601711972194765e+32,0,1.351697595623819e+33,1,549780979927.5665,1,1,1,1
101,1.6833367,0,0,6371982.854126162,0,0,-18.7116342710966,982.8541261618957,-18.7116342710966,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.999999998607999,-1.000000002784003,1,1.236292038035208e-15,16,1.700003400000003,1.700003398814211,0,0,1.105492489714281e-16,0.9999999993039995,8.449734350947986e-13,42.72574554014145,4,25.13274122871834,1,1,1,30,8,1.005349704641015e-15,4.276982211324781e+27,4.276982211324781e+27,4.276982211328573e+27,1.387778776452964e-15,1.221245323563301e-15,1.898507866205842e-15,1.958998901787802e-15,0.9973340126058386,0.4680851063908328,0,0,0,0,0,0,1.554312229528527e-15,-0,-0,-19.9563744637368,0.5,1.078506214484181e+20,1.078506213733542e+20,215528.837673898,0,1.078506213733542e+20,537763315712,9.982999966e+17,1700003400000000,1000000000000000,1.400599248598287e+39,1000000000000000,1,8.449734350947986e-13,6.144079980074567e+32,-5.987986064551811e+19,7.372895976135051e+32,-1.228815996060485e+32,8.601711972195535e+32,7.372895976135051e+32,-1.228815996060485e+32,6.144079980074567e+32,8.601711972195535e+32,0,-5.988156064891811e+19,-1,549764203579.7865,1,1,1,1
102,1.7000034,0,0,6371982.540879107,0,0,-18.87793772519625,982.5408791070804,-18.87793772519625,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079988,-1.000000002784002,1,1.92296271386559e-16,32,1.716670100000004,1.71667009880261,0,0,9.641603519044701e-17,0.9999999993039994,5.779655521775557e-13,43.14462539837814,4,25.13274122871834,1,1,1,30,8,1.570092495266522e-16,-1.409261892084372e+16,-1.409261892084372e+16,-8442793189672596,3.885780580006238e-16,2.220446050285836e-16,5.961187114636292e-16,3.23543131074751e-16,0.99946566289237,0.3636363639969069,1,0,1,1,0,0,-2.220446049257379e-16,-0,-0,-9.978187329377606,0.5,1.078506214484181e+20,1.078506213733542e+20,215528.837673898,-16384,1.078506213733542e+20,537763299328,9.982833299e+17,1716670100000000,1000000000000000,2.993615998593696e+39,1000000000000000,1,5.779655521775557e-13,6.144079980074185e+32,-3.819052484010181e+19,7.3728959761351e+32,-1.228815996060915e+32,8.601711972196016e+32,7.3728959761351e+32,-1.228815996060915e+32,6.144079980074185e+32,8.601711972196016e+32,0,-3.81922415102018e+19,-1,478507054378.5833,1,1,1,1
103,1.7166701,0,0,6371982.224860322,0,0,-19.04424117637893,982.2248603217304,-19.04424117637893,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079988,-1.000000002784002,1,1.922962703568693e-16,0,1.733336800000004,1.733336798791008,0,0,8.668151981578231e-17,0.9999999993039994,4.532518258207916e-13,43.56350525661482,4,25.13274122871834,1,1,1,30,8,1.570092488547449e-16,-1.275334189923623e+16,-1.275334189923623e+16,-6664684488371792,3.885780580007614e-16,2.220446049304179e-16,3.185629550405103e-16,2.680318970942375e-16,0.9994656628923783,0.363636363999615,1,0,1,1,0,0,-2.220446049253373e-16,-0,-0,-9.978187169086874,0.5,1.078506214484181e+20,1.078506213733542e+20,215528.837673898,16384,1.078506213733542e+20,537763315712,9.982666632e+17,1733336800000000,1000000000000000,4.867667171675624e+39,1000000000000000,1,4.532518258207916e-13,-1.228815996056351e+32,-7.372895976130536e+32,3.200043050888799e+21,-1.228815996088352e+32,1.228815996120352e+32,3.200043050888799e+21,-1.228815996088352e+32,-1.228815996056351e+32,1.228815996120352e+32,0,-7.372895976130536e+32,-1,59349401828.57838,1,1,1,1
104,1.7333368,0,0,6371981.906369426,0,0,-19.13321334412739,981.9063694262877,-19.13321334412739,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079988,-1.000000002784002,1,1.922962695053184e-16,0,1.750003500000004,1.750003498779407,0,0,7.902339636591484e-17,0.9999999993039994,3.9535362729916e-13,43.9823851148515,4,25.13274122871834,1,1,1,30,8,1.570092483781069e-16,-1.165805058065249e+16,-1.165805058065249e+16,-5829003043457076,5.551115110762329e-16,2.220446049250303e-16,5.35627815104708e-16,2.680318382255594e-16,0.9999999999999996,0.2857142861688173,1,0,1,1,0,0,-2.220446049250313e-16,-0,-0,-9.978187036526823,0.5,1.078506214484181e+20,1.078506213733542e+20,239476.4863043311,0,1.078506213733542e+20,537763315712,9.982499965e+17,1750003500000000,1000000000000000,6.397768842355841e+39,1000000000000000,1,3.9535362729916e-13,-3.489461385214033e+21,1.228815996021457e+32,1.228815996039516e+32,-1.228815996074411e+32,2.457631992113928e+32,1.228815996039516e+32,-1.228815996074411e+32,-3.489461385214033e+21,2.457631992113928e+32,0,1.228815996021457e+32,1,132706943607.6362,1,1,1,1
105,1.7500035,0,0,6371981.587481891,0,0,-19.13321334314714,981.5874818908051,-19.13321334314714,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079988,-1.000000002784002,1,7.231512012110336e-21,0,1.766670200000004,1.766670198767806,0,0,7.233846581224225e-17,0.9999999993039994,3.782672703545559e-13,44.40126497308818,4,25.13274122871834,1,1,1,30,8,1.570092480054738e-16,-1.066843217556814e+16,-1.066843217556814e+16,-5575309278026390,5.551115110759859e-16,3.885780580359635e-16,5.356278149644254e-16,5.961189386923515e-16,0.9999999999999993,0.4117647060559753,1,0,1,1,0,0,-2.220446049247735e-16,-0,-0,2.505624948121646e-11,0.5,1.078506214484181e+20,1.078506213733542e+20,239476.4863043311,0,1.078506213733542e+20,537763315712,9.982333298e+17,1766670200000000,1000000000000000,6.98879769286645e+39,1000000000000000,1,3.782672703545559e-13,-3.50577954768383e+21,-1.631816246979723e+19,1.228815996039599e+32,-1.228815996074656e+32,2.457631992114255e+32,1.228815996039599e+32,-1.228815996074656e+32,-3.50577954768383e+21,2.457631992114255e+32,0,-1.631992913999723e+19,-1,59349402778.88669,1,1,1,1
106,1.7666702,0,0,6371981.268594355,0,0,-19.13321334025144,981.2685943553224,-19.13321334025144,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079988,-1.000000002784002,1,6.59288045089015e-21,0,1.783336900000004,1.783336898756204,0,0,6.59500849383726e-17,0.9999999993039994,3.953688316236162e-13,44.82014483132487,4,25.13274122871834,1,1,1,30,8,1.570092476820747e-16,-9726272474112916,-9726272474112916,-5827402143806940,3.885780580008395e-16,5.551115110848479e-16,3.185629546157221e-16,5.911391476848693e-16,0.99946566289237,0.5882352939632588,1,1,1,1,1,1,2.220446049255236e-16,-0,-0,1.211219210702132e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,239476.4863043311,0,1.078506213733542e+20,537763315712,9.982166631e+17,1783336900000000,1000000000000000,6.397276785951226e+39,1000000000000000,1,3.953688316236162e-13,-3.505731952119336e+21,4.759556449370112e+16,1.228815996039599e+32,-1.228815996074656e+32,2.457631992114254e+32,1.228815996039599e+32,-1.228815996074656e+32,-3.505731952119336e+21,2.457631992114254e+32,0,4.581222759370112e+16,0.9277692759593276,118719073565.5256,1,1,1,1
107,1.7833369,0,0,6371980.949636697,0,0,-19.17063186880983,980.9496366968378,-19.17063186880983,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079988,-1.000000002784002,1,1.922962667764273e-16,0,1.800003600000004,1.800003598744607,0,0,5.929686963676714e-17,0.9999999993039994,4.532889098650319e-13,45.23902468956155,4,25.13274122871834,1,1,1,30,8,1.570092473765513e-16,-8761789444010642,-8761789444010642,-6693865573149186,3.608224823853077e-16,5.55111511088874e-16,2.828955997872198e-16,5.911391125442097e-16,0.9994656628923698,0.6060606059395951,1,1,1,1,1,1,2.220446049257537e-16,-0,-0,2.536904071921363e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,239476.4863043311,0,1.078506213733542e+20,537763315712,9.981999964e+17,1800003600000000,1000000000000000,4.866870746275211e+39,1000000000000000,1,4.532889098650319e-13,-1.228815996056781e+32,-1.228815996021723e+32,3.243326740721312e+21,-1.228815996089214e+32,1.228815996121647e+32,3.243326740721312e+21,-1.228815996089214e+32,-1.228815996056781e+32,1.228815996121647e+32,0,-1.228815996021723e+32,-1,244752186068.8558,1,1,1,1
108,1.8000036,0,0,6371980.628739665,0,0,-19.33693530951132,980.6287396652624,-19.33693530951132,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079988,-1.000000002784002,1,1.922962660680915e-16,0,1.816670300000004,1.816670298733012,-0,0,5.172595129701735e-17,0.9999999993039994,5.780440492914282e-13,45.65790454779823,4,25.13274122871834,1,1,1,30,8,1.570092470655499e-16,-7697695723067004,-7697695723067004,-8596988140615667,3.885780580015571e-16,5.551115109442868e-16,5.961187105090071e-16,5.356279270331094e-16,0.9994656628923808,0.5882352939573977,1,1,1,1,1,1,2.220446049260003e-16,-0,-0,-9.978186501457277,0.5,1.078506214484181e+20,1.078506213733542e+20,239476.4863043311,0,1.078506213733542e+20,537763315712,9.981833297e+17,1816670300000000,1000000000000000,2.992803000827723e+39,1000000000000000,1,5.780440492914282e-13,1.228815995986516e+32,2.457631992043297e+32,1.228815996028614e+32,-4.209801495853484e+21,1.228815996070712e+32,1.228815996028614e+32,-4.209801495853484e+21,1.228815995986516e+32,1.228815996070712e+32,0,2.457631992043297e+32,1,474845748705.3226,1,1,1,1
109,1.8166703,0,0,6371980.305070904,0,0,-19.50323874736114,980.3050709040835,-19.50323874736114,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079986,-1.000000002784002,1,1.922962652349939e-16,-16,1.833337000000004,1.833336998721417,-0,0,4.222575594797611e-17,0.9999999993039993,8.451564692806912e-13,46.07678440603491,4,25.13274122871834,1,1,1,30,8,1.005349704033032e-15,-4.276982211347162e+27,-4.276982211347162e+27,-4.276982211353487e+27,1.387778776453711e-15,1.554312229508263e-15,1.842996714622179e-15,1.782505831619706e-15,0.9973340126058232,0.5283018867755898,1,1,1,1,1,1,-1.554312229528593e-15,-0,-0,-9.978186282509823,0.5,1.078506214484181e+20,1.078506213733542e+20,239476.4863043311,16384,1.078506213733542e+20,537763332096,9.98166663e+17,1833337000000000,1000000000000000,1.399992663207121e+39,1000000000000000,1,8.451564692806912e-13,1.228815995986205e+32,-3.111086622587539e+19,1.228815996028675e+32,-4.246978059700112e+21,1.228815996071145e+32,1.228815996028675e+32,-4.246978059700112e+21,1.228815995986205e+32,1.228815996071145e+32,0,-3.111269956287539e+19,-1,118714861177.3109,1,1,1,1
